Generation,Individual,x1,x2,Fitness
1,19,-1.490447,0.751447,32.677178
1,20,0.165146,-1.524878,27.148076
1,21,-0.143745,-1.760045,16.296519
1,22,-1.013700,0.874596,4.776416
1,23,0.366354,0.589515,35.617995
1,24,-5.076194,0.407852,45.428523
1,25,-0.099946,-3.305204,26.241632
1,26,-0.896228,-2.081531,8.471059
1,27,1.127663,1.977884,8.328270
1,28,0.242501,-2.034088,13.953828
1,29,-0.524140,-1.645143,38.988382
1,30,0.768288,0.426873,28.588822
1,31,0.364733,0.372659,33.838700
1,32,-0.834303,1.163827,11.844177
1,33,0.732658,1.609648,31.934445
1,34,2.035559,-0.525011,24.544463
1,35,-0.315440,0.231420,22.985153
1,36,-3.379301,-1.617639,48.686407
1,37,2.510001,0.078371,27.474606
1,38,-1.462680,-1.035201,23.180990
1,39,3.266976,-0.444147,41.325528
1,40,0.327689,1.166780,21.164707
1,41,-2.497726,-1.288296,40.280375
1,42,-0.287601,-0.008126,12.436429
1,43,-0.798792,-3.390494,36.840507
1,44,-1.151823,1.893429,11.286335
1,45,2.129279,3.319903,32.929447
1,46,1.403979,-0.594844,38.835901
1,47,-1.530109,-1.526221,44.356763
1,48,1.089328,1.405521,22.985462
1,49,-0.361818,-0.653191,32.733858
2,0,0.191998,0.482981,26.648789
2,1,2.588570,-0.410554,43.822197
2,2,0.364627,0.807355,23.854086
2,3,-0.498540,-1.566834,41.834254
2,4,-0.928304,0.014817,1.902893
2,5,1.030938,-0.052387,1.790765
2,6,-0.139667,-0.378026,20.976309
2,7,-0.407255,0.322658,33.027884
2,8,-2.902199,-0.791178,18.319558
2,9,1.599482,-1.562132,42.355465
2,10,0.002384,1.626440,19.653239
2,11,-0.170537,0.927441,7.122631
2,12,-0.605181,-0.006213,18.268459
2,13,0.029903,-1.799620,10.348070
2,14,-0.902417,2.128027,10.229060
2,15,-0.578903,-0.296505,32.099687
2,16,0.351477,0.166332,21.085719
2,17,-0.005187,-0.171965,5.325914
2,18,-1.046170,2.454527,27.131607
2,19,1.879159,0.850138,11.115707
2,20,0.778808,-0.624334,26.296737
2,21,-0.006815,-0.033138,0.226286
2,22,-0.608189,0.766653,27.690377
2,23,0.366827,-0.023250,16.940390
2,24,-0.487264,-0.784515,28.669178
2,25,0.013469,1.448882,21.623858
2,26,-1.023602,-0.092296,2.800937
2,27,1.914677,1.603216,25.608963
2,28,0.716846,-2.009186,16.635450
2,29,-0.128730,0.229060,11.853719
2,30,-0.846988,0.249986,15.055270
2,31,-0.013281,-0.134132,3.399036
2,32,-0.398168,0.901383,20.852057
2,33,0.395784,1.770379,29.945606
2,34,0.580405,-2.911164,29.080275
2,35,0.034096,0.055180,0.827826
2,36,-2.339443,1.448330,42.376949
2,37,-0.067870,-0.035108,1.143706
2,38,0.357827,-0.374763,33.597494
2,39,0.814226,-1.029303,7.964663
2,40,0.660413,2.014847,19.875570
2,41,-0.780046,-1.503991,30.990647
2,42,0.190835,-0.277233,18.183642
2,43,0.198723,-1.085854,9.472235
2,44,0.003863,-1.016075,1.086333
2,45,0.254426,-0.545506,30.234383
2,46,-0.284665,0.144226,16.095280
2,47,2.044164,-0.912898,6.855099
2,48,3.537880,4.194173,56.389560
2,49,1.479856,-1.580349,43.359958
3,0,0.032145,-0.027601,0.355063
3,1,-0.287196,-2.383475,35.516714
3,2,0.413224,0.257859,29.280906
3,3,0.432298,-0.795290,27.120768
3,4,-1.997498,-0.300279,17.188235
3,5,-0.474753,-0.019830,20.177745
3,6,-0.057052,-0.170223,5.862597
3,7,-0.321328,-0.092981,16.103619
3,8,-1.925375,-0.702869,18.198572
3,9,2.235007,-2.187024,24.983207
3,10,0.020345,1.145580,5.294123
3,11,-2.250810,-0.624324,32.607860
3,12,-0.509381,0.007640,20.253682
3,13,0.039788,-1.844957,8.097694
3,14,0.504277,2.883290,31.134410
3,15,-0.853636,0.369268,21.615804
3,16,-0.403621,0.456145,38.215538
3,17,-0.006191,0.192003,6.480526
3,18,-0.233658,-1.249771,20.577136
3,19,1.230558,0.348611,26.224308
3,20,0.560283,1.856241,26.860256
3,21,0.071483,0.846924,5.993758
3,22,-0.221989,0.681787,22.919173
3,23,-0.240228,-0.306803,23.031971
3,24,0.302237,-0.643636,29.925701
3,25,-0.118602,2.384900,25.849254
3,26,0.242637,0.966151,10.755139
3,27,0.204498,-0.263052,18.110016
3,28,-0.238460,-0.566853,28.784430
3,29,0.255014,0.978076,11.431398
3,30,-1.461988,0.041844,22.198926
3,31,-0.197864,-0.352315,22.940667
3,32,-0.188474,-0.309450,20.010144
3,33,0.555419,-0.535593,39.746186
3,34,0.829460,3.077078,16.518639
3,35,0.205641,-0.037899,7.574716
3,36,-0.128364,-0.242339,12.674026
3,37,-1.337518,-0.060668,17.736357
3,38,2.109497,0.593836,25.389063
3,39,-1.418675,-0.840732,26.045114
3,40,1.052955,1.624839,21.375473
3,41,0.729585,0.356957,28.164674
3,42,0.263349,0.098162,12.759227
3,43,0.677225,1.275394,28.088928
3,44,0.581022,-2.178650,29.481697
3,45,-0.288503,0.445767,32.102624
3,46,-0.756461,0.391934,28.102011
3,47,2.849833,0.691633,26.316194
3,48,2.925593,-2.417074,34.147440
3,49,-0.319324,0.120294,17.058703
4,0,-0.073481,-0.271654,12.482597
4,1,1.670653,-1.624971,37.285522
4,2,-0.189923,-0.321213,20.780166
4,3,0.456313,0.687310,34.144086
4,4,1.271529,-0.046856,13.397817
4,5,1.086880,-0.033018,2.850141
4,6,-0.016869,0.129940,3.225063
4,7,-0.167770,-0.296540,18.058937
4,8,0.100377,0.073215,2.978800
4,9,-0.132571,-1.412093,23.797795
4,10,0.009521,-0.053340,0.577193
4,11,-0.415131,-1.256096,30.744645
4,12,-0.081559,0.001541,1.291652
4,13,0.035663,1.170038,6.804838
4,14,-1.310328,2.823027,28.957712
4,15,-0.335052,0.214050,23.011655
4,16,-0.110041,0.044451,2.698101
4,17,-0.025806,0.090263,1.705575
4,18,0.272013,-1.479716,33.561131
4,19,-0.211402,-0.129776,10.804318
4,20,0.525830,1.635285,39.418936
4,21,0.011598,0.550462,19.831241
4,22,-0.805832,0.517346,27.421149
4,23,-0.086944,-0.263773,12.396803
4,24,-1.674168,0.499209,37.638343
4,25,-0.105361,-2.114514,9.073363
4,26,-0.814908,-0.761291,16.568578
4,27,0.430450,0.122600,22.083722
4,28,-0.214251,-0.995982,8.813727
4,29,0.154467,-0.039264,4.679692
4,30,-0.878908,0.083700,4.888232
4,31,-0.039633,-0.256552,10.787403
4,32,-0.116178,-0.355357,18.834574
4,33,0.495245,-0.898009,23.031206
4,34,0.448673,4.263521,48.711913
4,35,-0.031632,0.021466,0.289136
4,36,1.027366,-0.776206,10.166317
4,37,-0.658739,-0.035708,16.110846
4,38,-0.904435,0.005598,2.573423
4,39,2.348194,0.316664,35.467215
4,40,1.157031,3.038511,15.347787
4,41,0.621421,0.869142,21.563796
4,42,-0.228106,0.118081,11.322976
4,43,0.333609,0.565137,34.619790
4,44,0.303155,-0.133355,16.697475
4,45,0.058203,1.576853,22.007718
4,46,-0.076601,-0.006695,1.150807
4,47,2.642406,-1.539874,45.298333
4,48,-1.803895,-1.425240,30.880278
4,49,-0.772283,0.812483,16.035233
5,0,0.089761,0.080868,2.826617
5,1,0.339040,-1.173824,22.194414
5,2,0.222913,-0.194458,14.974377
5,3,-0.282801,0.463489,32.079220
5,4,1.156417,0.202729,12.904783
5,5,1.130504,-0.050511,4.957622
5,6,0.010057,0.107924,2.244092
5,7,-0.131406,0.036198,3.495308
5,8,1.111796,0.445975,23.231672
5,9,-1.171800,0.867459,10.679243
5,10,-0.008522,-0.637744,16.903929
5,11,0.931125,1.606994,22.195417
5,12,0.204932,-0.002844,7.249571
5,13,0.047020,0.880790,3.887661
5,14,-1.917827,1.789849,15.707418
5,15,-0.700295,0.062131,14.319131
5,16,0.195750,-0.218040,14.748189
5,17,-0.018142,-0.081564,1.356568
5,18,-0.050282,-0.767675,9.978518
5,19,-0.897800,-0.233383,11.810210
5,20,0.438813,1.165099,25.735003
5,21,-0.049253,-0.042152,0.827913
5,22,-1.132031,0.680606,19.216150
5,23,0.119418,0.103413,4.748007
5,24,-2.913099,0.738218,21.224732
5,25,-0.048889,-2.290412,18.228439
5,26,-1.070618,-0.941880,3.661104
5,27,0.489343,2.811611,34.347032
5,28,-0.035710,-1.017224,1.345182
5,29,-0.114264,-0.507912,22.727079
5,30,0.160923,0.020866,4.802926
5,31,0.068097,0.168751,6.048402
5,32,-0.675611,0.557456,34.628321
5,33,0.624633,0.884374,20.784603
5,34,0.068593,-1.701023,16.841584
5,35,-0.138891,0.024802,3.713318
5,36,1.494328,0.015208,22.272516
5,37,0.318051,-0.014857,14.291564
5,38,0.380525,-0.249440,27.484064
5,39,3.482747,-0.326465,46.799145
5,40,1.155429,3.117729,18.070080
5,41,-0.189801,0.563965,25.864399
5,42,-0.443477,-0.032059,19.775869
5,43,0.072986,-0.512199,21.271504
5,44,-0.089679,0.549108,21.383208
5,45,1.024861,-0.041559,1.512819
5,46,0.272218,-0.201686,18.517020
5,47,-1.492948,-0.409737,40.821383
5,48,1.580016,2.017744,25.392415
5,49,-0.847983,0.149921,9.084811
6,0,0.054317,0.098654,2.449820
6,1,1.284021,-1.386161,33.240687
6,2,0.167284,0.194803,11.700519
6,3,-0.447899,-0.151888,23.911182
6,4,-0.770687,0.026264,9.434328
6,5,-0.159877,0.001570,4.661263
6,6,0.020104,0.013896,0.118360
6,7,0.074570,0.153062,5.385556
6,8,-0.457647,0.120136,22.588037
6,9,-1.633446,0.750413,29.891402
6,10,0.005977,0.271829,11.448214
6,11,0.539389,0.519014,40.184345
6,12,-0.324661,0.001011,14.626548
6,13,0.067528,-2.374323,23.569605
6,14,0.351639,1.478579,38.180256
6,15,-0.718841,-0.080752,13.728325
6,16,0.004857,0.049113,0.479446
6,17,-0.011418,-0.117853,2.658366
6,18,-0.171520,-0.107997,7.522680
6,19,-0.279408,-0.112669,14.330858
6,20,0.602914,-0.505027,38.594778
6,21,-0.002635,-0.278289,11.846912
6,22,0.117163,0.283185,14.753391
6,23,0.016527,0.147790,4.086384
6,24,0.763065,-0.016878,9.818775
6,25,-0.003746,0.910660,2.366667
6,26,-0.525500,0.327737,34.947958
6,27,1.286498,3.077941,24.577341
6,28,0.071723,0.176072,6.554734
6,29,0.256918,0.153021,14.800711
6,30,0.574352,-0.018246,19.324320
6,31,0.055052,-0.129781,3.756699
6,32,-0.715169,1.366069,31.212009
6,33,0.923999,3.111404,14.004651
6,34,0.725642,-0.765176,21.684426
6,35,-0.103543,0.012238,2.083085
6,36,0.602520,-0.747241,29.090849
6,37,-0.043505,-0.015278,0.419452
6,38,0.769863,-0.230705,18.191739
6,39,-1.696677,-1.059202,17.972585
6,40,0.513768,2.960362,29.298844
6,41,0.521484,-0.132524,23.469513
6,42,-0.244317,0.150198,13.857513
6,43,-0.105443,-0.934007,3.846432
6,44,-0.109780,-0.106384,4.461485
6,45,1.084277,-0.794690,10.405518
6,46,-0.260268,0.188414,16.974223
6,47,0.202988,0.417834,26.001420
6,48,2.104625,0.777843,15.378014
6,49,-0.659657,-0.314017,29.824924
7,0,-0.005326,0.067792,0.903745
7,1,2.644803,-0.138419,26.702498
7,2,0.093687,-0.005881,1.698737
7,3,-0.017382,-0.386143,17.757405
7,4,-1.053193,-0.108336,3.902936
7,5,0.140329,-0.000614,3.661476
7,6,0.004458,-0.037638,0.283693
7,7,-0.115500,-0.084719,3.923856
7,8,-0.859223,-0.193176,10.944088
7,9,0.987039,-0.050961,1.518244
7,10,0.010210,0.487961,20.230182
7,11,-1.350429,-0.477353,37.850103
7,12,-0.084846,0.002316,1.395924
7,13,-0.019753,-1.191874,7.926390
7,14,0.734017,1.907295,16.828093
7,15,-0.639282,-0.106035,18.967332
7,16,-0.091475,0.157511,6.150302
7,17,-0.000073,-0.019908,0.078528
7,18,-0.003828,0.341708,15.568253
7,19,0.135928,0.020357,3.531295
7,20,0.898052,0.696579,16.567948
7,21,0.022150,0.080728,1.362765
7,22,0.165227,0.162491,9.750069
7,23,-0.041167,-0.154919,4.733335
7,24,1.802027,-0.378165,27.389510
7,25,0.024078,2.035202,4.500458
7,26,0.053244,-0.056192,1.177206
7,27,1.079132,-1.869191,9.060880
7,28,-0.091426,-0.504821,21.863701
7,29,-0.003766,0.242274,9.576235
7,30,0.589473,-0.006805,18.817648
7,31,-0.007710,-0.251555,10.172767
7,32,-0.005516,-0.240501,9.467366
7,33,1.002457,1.760741,13.431966
7,34,1.029907,1.833669,9.580808
7,35,0.095907,0.002843,1.772150
7,36,-0.339421,-0.625594,32.878704
7,37,-0.191670,-0.005691,6.459695
7,38,0.666144,0.047847,15.922946
7,39,-1.838920,-0.460302,27.983169
7,40,0.500400,1.316587,36.046585
7,41,0.694267,0.670120,29.172706
7,42,0.096850,0.119418,4.504060
7,43,-0.176459,0.239650,14.980689
7,44,-0.085261,-1.301391,16.275020
7,45,0.926832,0.636197,18.858534
7,46,-0.295644,-0.017173,12.974583
7,47,2.975654,0.218425,17.048050
7,48,-0.687409,0.143053,18.099847
7,49,-0.041672,0.519016,20.540645
8,0,0.016794,0.021040,0.143599
8,1,2.659999,-1.307108,37.654174
8,2,0.035799,-0.100551,2.193520
8,3,0.218531,-0.480256,28.237184
8,4,-1.045069,-0.123781,4.380755
8,5,0.674679,-0.059688,15.711661
8,6,0.012686,-0.017586,0.093203
8,7,-0.056260,-0.141653,4.347649
8,8,-0.383531,-0.006727,17.595819
8,9,1.525812,-0.394210,40.223316
8,10,0.003425,-0.183687,5.988996
8,11,-0.030626,1.157971,6.060932
8,12,0.088574,0.001359,1.517272
8,13,-0.044293,0.586837,19.279206
8,14,-1.477343,0.814750,28.788132
8,15,-0.242678,-0.071132,10.586304
8,16,-0.003580,-0.151570,4.227767
8,17,0.005642,0.049624,0.490937
8,18,0.007494,0.347339,15.873569
8,19,0.180901,0.063547,6.616863
8,20,0.456535,0.813613,26.608418
8,21,0.024246,0.047929,0.568727
8,22,-0.094462,0.096352,3.505698
8,23,0.000707,-0.096499,1.791927
8,24,-0.999762,0.099620,2.905268
8,25,0.021521,-0.514852,20.313304
8,26,0.293647,-0.226336,21.364214
8,27,-0.538733,2.342757,40.987798
8,28,-0.096904,-1.120418,5.790100
8,29,-0.049719,-0.258255,11.071591
8,30,-0.203335,0.018605,7.219710
8,31,-0.046336,0.060499,1.140445
8,32,0.350110,-0.885738,19.258859
8,33,0.534582,-0.581871,39.095040
8,34,0.528670,1.569391,41.645178
8,35,-0.082875,-0.001722,1.332846
8,36,-0.287771,-0.288323,24.901643
8,37,0.025006,-0.007450,0.134807
8,38,-0.203505,0.119976,9.885090
8,39,-0.584036,-0.142640,22.753979
8,40,0.403875,0.911861,20.720116
8,41,-0.115165,0.203625,9.687720
8,42,0.212061,-0.049956,8.174764
8,43,0.080557,-1.079074,3.633796
8,44,0.052767,-1.630931,20.010034
8,45,0.525312,0.281461,32.192882
8,46,0.104907,-0.112696,4.522495
8,47,1.451569,-0.376715,38.936357
8,48,1.691533,0.310011,30.230797
8,49,-0.315229,0.051277,14.601219
9,0,0.022691,-0.017075,0.159764
9,1,0.357610,-0.587781,35.248375
9,2,0.043103,0.113643,2.822063
9,3,-0.106846,-0.042793,2.542601
9,4,0.216447,0.171616,13.255375
9,5,0.828417,0.006927,5.965665
9,6,0.015061,0.012572,0.076310
9,7,-0.070896,-0.035270,1.226647
9,8,1.036194,0.104280,3.412842
9,9,0.098395,-0.213774,9.649801
9,10,0.004926,-0.120314,2.743117
9,11,0.656580,1.093813,18.853470
9,12,-0.196864,0.000021,6.761772
9,13,0.022242,-0.204311,7.308298
9,14,-1.523171,1.445915,43.733054
9,15,0.049620,0.000382,0.484566
9,16,0.045288,-0.061805,1.152584
9,17,0.000011,-0.069037,0.930909
9,18,-0.105758,-0.480070,22.291087
9,19,0.072679,0.064059,1.833200
9,20,0.091361,0.507408,21.857844
9,21,-0.025220,-0.120621,2.877573
9,22,-0.208472,0.027095,7.608979
9,23,0.020407,0.051027,0.594690
9,24,-2.239868,0.272468,25.862089
9,25,-0.042535,-1.372164,19.183606
9,26,0.114438,0.067126,3.369493
9,27,0.161540,0.533255,24.816640
9,28,0.079111,-0.545593,21.106562
9,29,-0.002101,-0.288714,12.492804
9,30,0.184147,0.015456,6.060686
9,31,-0.031940,0.192439,6.700432
9,32,0.037296,0.490691,20.498383
9,33,0.061926,1.326968,17.161881
9,34,0.030780,0.954111,1.510510
9,35,-0.084452,0.025468,1.510642
9,36,0.809442,-0.185059,13.072707
9,37,0.102178,0.002796,2.003016
9,38,0.282873,-0.015765,12.180130
9,39,1.149066,0.028932,5.560706
9,40,0.264327,2.500084,37.219231
9,41,-0.413064,-0.047440,19.158709
9,42,-0.009514,0.062824,0.790919
9,43,0.162561,-0.780153,13.530069
9,44,0.061301,-0.265739,11.794289
9,45,0.065215,-0.719755,13.239060
9,46,0.092087,0.003567,1.638719
9,47,-0.225289,-0.907239,10.978362
9,48,1.699722,0.502867,36.247061
9,49,-0.933123,-0.169971,6.950393
10,0,0.002805,0.031475,0.197469
10,1,1.402206,-1.042785,21.583610
10,2,0.034764,-0.058461,0.909295
10,3,-0.239151,0.233286,18.382267
10,4,-0.350345,0.185199,22.092400
10,5,1.074004,-0.027174,2.361334
10,6,-0.002764,0.012627,0.033131
10,7,-0.061298,0.067841,1.635735
10,8,0.452238,0.053814,20.326696
10,9,-0.636170,0.219082,25.080099
10,10,0.006032,0.083006,1.343604
10,11,0.616854,0.254679,28.162899
10,12,-0.044852,-0.000466,0.396535
10,13,0.108520,-1.482137,24.381525
10,14,-0.358918,2.181599,27.043271
10,15,0.195646,0.035759,6.941719
10,16,-0.020512,0.131645,3.330913
10,17,-0.002825,-0.099808,1.914291
10,18,-0.152294,0.081376,5.548081
10,19,0.006377,0.033815,0.234075
10,20,0.101493,-0.134972,5.379380
10,21,-0.023121,-0.025979,0.239475
10,22,-0.111219,0.001571,2.356781
10,23,0.011585,-0.005453,0.032513
10,24,-1.045515,0.054590,2.084713
10,25,-0.026097,1.951525,4.403532
10,26,-0.142808,-0.002210,3.784075
10,27,1.252313,0.542990,31.645860
10,28,0.105206,-0.468011,22.135183
10,29,0.066982,0.249991,10.939025
10,30,0.290041,-0.002013,12.574291
10,31,-0.012725,0.112856,2.455340
10,32,-0.184816,-0.390905,23.946123
10,33,0.091852,2.845136,14.094953
10,34,-0.244232,-0.166558,14.719150
10,35,0.103643,0.028368,2.216465
10,36,1.359160,-0.594865,36.810272
10,37,0.114348,-0.006177,2.492502
10,38,0.585992,-0.006422,18.927080
10,39,0.837080,0.102760,7.521774
10,40,1.098221,2.603078,27.801704
10,41,-0.198955,0.009159,6.903685
10,42,-0.106161,0.055807,2.766244
10,43,-0.051501,-0.059640,1.219133
10,44,-0.036733,0.476549,20.385253
10,45,0.797628,-0.602006,26.065986
10,46,-0.103722,0.058237,2.725671
10,47,-0.648495,-0.462126,36.306398
10,48,0.286072,0.434000,31.669707
10,49,-0.478409,-0.230522,28.969357
11,0,0.007894,0.019860,0.090510
11,1,1.675246,-1.684120,34.190988
11,2,0.029412,-0.135560,3.602847
11,3,0.133073,0.277240,15.094303
11,4,-1.247150,-0.157299,15.900271
11,5,0.256917,-0.055042,11.095556
11,6,-0.009916,0.004033,0.022726
11,7,-0.063298,0.013534,0.820839
11,8,-0.042261,-0.022884,0.455981
11,9,0.782329,0.249054,18.597280
11,10,0.002322,-0.012651,0.032804
11,11,0.244237,0.558840,29.334300
11,12,0.074070,-0.000614,1.069133
11,13,0.049766,-0.905414,3.021744
11,14,0.297791,0.916019,15.245842
11,15,0.119037,-0.003777,2.686046
11,16,-0.038847,0.007190,0.308170
11,17,-0.001443,0.054205,0.577746
11,18,-0.109913,0.282957,14.439515
11,19,-0.031269,0.015369,0.240176
11,20,0.052395,-0.316050,14.671553
11,21,0.021005,0.037226,0.361081
11,22,-0.010107,-0.012926,0.053388
11,23,0.007132,-0.026082,0.144749
11,24,0.967635,-0.079280,2.363886
11,25,0.013207,2.761817,16.920397
11,26,-0.025741,-0.088183,1.635046
11,27,0.167667,1.339906,22.231262
11,28,-0.095580,-0.506532,22.007033
11,29,0.049792,-0.106320,2.648751
11,30,0.142469,-0.003421,3.768666
11,31,-0.015649,-0.027738,0.200804
11,32,-0.126474,-0.570398,22.373681
11,33,0.762039,-1.257636,21.886253
11,34,-0.137401,1.117890,7.389534
11,35,0.005902,0.014636,0.049379
11,36,0.538669,-0.380070,37.433578
11,37,-0.118982,-0.009706,2.699508
11,38,0.804851,0.004829,7.273818
11,39,0.525561,0.084264,21.523751
11,40,1.335318,2.781979,32.634281
11,41,0.109991,0.031265,2.499930
11,42,-0.008079,-0.019869,0.091168
11,43,-0.123423,0.320932,17.288195
11,44,-0.077069,-0.629448,18.422553
11,45,0.631885,-0.134019,20.516682
11,46,-0.039325,-0.003504,0.307685
11,47,1.672434,-0.711240,30.397261
11,48,0.344763,0.002913,15.729069
11,49,-0.237868,0.075734,10.411724
12,0,0.008794,-0.009786,0.034332
12,1,0.981053,-1.028847,2.255583
12,2,0.010732,0.027583,0.173406
12,3,-0.024542,-0.075908,1.240991
12,4,-0.486557,-0.089150,21.737259
12,5,0.349961,-0.005990,16.005437
12,6,0.000229,-0.000507,0.000061
12,7,-0.002125,-0.015142,0.046347
12,8,-0.245494,-0.034637,10.014260
12,9,1.423753,-0.125906,23.886428
12,10,-0.002626,-0.059998,0.707160
12,11,-0.373819,0.468202,37.178445
12,12,-0.010294,0.000288,0.021030
12,13,0.011106,0.150588,4.199189
12,14,-0.258128,-0.431676,29.856034
12,15,0.069204,-0.017177,0.993813
12,16,-0.025771,-0.064464,0.944751
12,17,0.001491,0.030398,0.183208
12,18,-0.013265,0.075939,1.157529
12,19,0.017926,0.001763,0.064304
12,20,-0.024271,0.291622,12.787178
12,21,-0.002682,-0.007894,0.013788
12,22,0.052270,-0.006181,0.544787
12,23,0.001894,-0.005464,0.006635
12,24,0.105883,-0.041558,2.484468
12,25,0.012864,-0.510948,20.270233
12,26,0.094533,-0.038664,2.016779
12,27,-0.238760,1.178360,16.389113
12,28,-0.118674,-1.178390,9.707126
12,29,0.038524,-0.131459,3.531903
12,30,-0.135067,-0.003991,3.411460
12,31,-0.010820,-0.082194,1.334133
12,32,0.105438,0.082222,3.438260
12,33,0.754919,-0.662493,25.925099
12,34,0.224732,0.866048,12.557211
12,35,-0.047316,-0.000109,0.440910
12,36,0.196691,-0.589850,25.547727
12,37,0.034644,0.004224,0.240720
12,38,1.012987,0.004759,1.063910
12,39,-0.212518,-0.078191,8.900669
12,40,0.847577,1.009005,5.998477
12,41,0.231641,0.023491,9.011976
12,42,0.043967,-0.052626,0.925573
12,43,0.055229,-0.199693,7.530490
12,44,-0.054682,-1.305970,15.737655
12,45,0.843957,0.300565,18.360033
12,46,0.016985,-0.034139,0.287528
12,47,1.961884,-0.371207,21.172733
12,48,0.712391,0.255546,23.262356
12,49,-0.568915,0.063563,20.191747
13,0,0.000200,-0.011780,0.027525
13,1,0.450018,-0.387953,37.486471
13,2,0.001195,0.106056,2.150821
13,3,-0.100232,-0.231161,10.800949
13,4,0.130475,0.088578,4.710375
13,5,0.741806,0.004684,11.069227
13,6,0.005226,-0.002603,0.006763
13,7,0.029206,-0.010769,0.191752
13,8,0.075820,0.012566,1.150508
13,9,-0.955495,-0.039295,1.606193
13,10,0.004183,-0.015434,0.050691
13,11,-0.104354,1.231290,12.427737
13,12,-0.044973,0.000384,0.398634
13,13,0.045513,0.412268,19.096933
13,14,-0.821264,2.175572,16.570240
13,15,-0.045062,-0.006525,0.408622
13,16,-0.002682,0.056449,0.627042
13,17,0.001621,-0.063069,0.779441
13,18,0.044611,-0.048885,0.862677
13,19,0.041266,-0.005413,0.341781
13,20,0.033727,0.355325,16.496271
13,21,-0.013028,-0.020612,0.117821
13,22,0.034666,-0.004780,0.242008
13,23,-0.000791,0.009158,0.016758
13,24,-1.272360,0.005086,13.024324
13,25,0.006204,0.126772,3.031808
13,26,0.092261,-0.014276,1.682628
13,27,1.472212,0.891434,25.047787
13,28,-0.076687,0.240753,10.621713
13,29,0.024574,-0.023423,0.228223
13,30,-0.088840,0.000073,1.525785
13,31,0.005759,0.062678,0.776004
13,32,0.150454,0.345128,19.914454
13,33,0.203499,3.815090,27.739340
13,34,0.254956,0.832401,16.120097
13,35,0.017378,0.003317,0.062038
13,36,0.789815,-0.609049,26.262203
13,37,0.066667,-0.005027,0.874002
13,38,0.676001,0.000595,14.940850
13,39,0.333853,-0.034024,15.368492
13,40,-0.416452,-1.311240,34.299854
13,41,0.169381,0.014616,5.219484
13,42,0.027062,0.057217,0.787503
13,43,0.046945,-0.089532,1.983082
13,44,0.074672,-0.455124,20.898411
13,45,-0.148677,0.205369,11.351755
13,46,0.029901,-0.006644,0.185609
13,47,-0.581005,-0.351994,35.172677
13,48,2.462031,0.107709,27.993871
