24 42,25 38,71 44,2 99,83 69,74 78,54 67,71 71,64 60,68 58,22 60,45 21,82 7,91 38,37 84,13 40,83 46,18 54,25 62,18 40,4 50,7 64,41 94,87 76,54 62,41 26,58 69,44 35,58 35,62 32,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
91 38,87 76,74 78,25 62,37 84,41 94,2 99,7 64,4 50,18 54,22 60,24 42,18 40,13 40,25 38,45 21,41 26,44 35,62 32,58 35,68 58,64 60,58 69,54 67,54 62,71 71,83 69,83 46,71 44,82 7,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
83 69,71 71,83 46,71 44,91 38,82 7,45 21,25 38,24 42,13 40,18 40,18 54,4 50,7 64,2 99,25 62,22 60,37 84,41 94,54 67,54 62,64 60,68 58,62 32,58 35,41 26,44 35,58 69,74 78,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
71 71,54 67,58 69,54 62,64 60,68 58,71 44,83 46,91 38,82 7,25 38,13 40,4 50,22 60,25 62,58 35,62 32,45 21,41 26,44 35,18 40,24 42,18 54,7 64,2 99,41 94,37 84,74 78,83 69,87 76,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
25 38,22 60,37 84,41 94,2 99,7 64,4 50,13 40,18 40,41 26,44 35,45 21,82 7,91 38,83 46,71 44,62 32,58 35,68 58,74 78,83 69,87 76,71 71,64 60,54 62,54 67,58 69,25 62,18 54,24 42,
83 69,71 71,74 78,58 69,37 84,41 94,2 99,7 64,22 60,25 38,44 35,25 62,18 54,4 50,13 40,18 40,24 42,41 26,45 21,58 35,62 32,82 7,91 38,83 46,71 44,68 58,64 60,54 62,54 67,87 76,
83 69,71 71,74 78,58 69,37 84,41 94,2 99,7 64,22 60,25 38,44 35,25 62,18 54,4 50,13 40,18 40,24 42,41 26,45 21,58 35,62 32,82 7,91 38,83 46,71 44,68 58,64 60,54 62,54 67,87 76,
83 69,71 71,74 78,58 69,37 84,41 94,2 99,7 64,22 60,25 38,44 35,25 62,18 54,4 50,13 40,18 40,24 42,41 26,45 21,58 35,62 32,82 7,91 38,83 46,71 44,68 58,64 60,54 62,54 67,87 76,
83 69,71 71,74 78,58 69,37 84,41 94,2 99,7 64,22 60,25 38,44 35,25 62,18 54,4 50,13 40,18 40,24 42,41 26,45 21,58 35,62 32,82 7,91 38,83 46,71 44,68 58,64 60,54 62,54 67,87 76,
83 69,71 71,74 78,58 69,37 84,41 94,2 99,7 64,22 60,25 38,44 35,25 62,18 54,4 50,13 40,18 40,24 42,41 26,45 21,58 35,62 32,82 7,91 38,83 46,71 44,68 58,64 60,54 62,54 67,87 76,
83 69,71 71,74 78,58 69,37 84,41 94,2 99,7 64,22 60,25 38,44 35,25 62,18 54,4 50,13 40,18 40,24 42,41 26,45 21,58 35,62 32,82 7,91 38,83 46,71 44,68 58,64 60,54 62,54 67,87 76,
83 69,71 71,74 78,58 69,37 84,41 94,2 99,7 64,22 60,25 38,44 35,25 62,18 54,4 50,13 40,18 40,24 42,41 26,45 21,58 35,62 32,82 7,91 38,83 46,71 44,68 58,64 60,54 62,54 67,87 76,
