91 38,64 60,24 42,18 54,2 99,25 62,18 40,13 40,25 38,62 32,58 69,44 35,45 21,82 7,68 58,87 76,37 84,4 50,41 94,7 64,71 44,54 67,22 60,58 35,54 62,83 69,71 71,41 26,83 46,74 78,
83 69,41 94,37 84,7 64,2 99,25 62,22 60,18 54,4 50,13 40,24 42,18 40,25 38,44 35,58 35,62 32,41 26,45 21,82 7,91 38,74 78,58 69,54 67,54 62,64 60,68 58,71 44,83 46,87 76,71 71,
44 35,58 35,62 32,71 44,83 46,82 7,91 38,45 21,41 26,25 38,18 40,13 40,4 50,7 64,41 94,2 99,37 84,74 78,87 76,83 69,68 58,64 60,71 71,58 69,54 67,54 62,25 62,22 60,18 54,24 42,
44 35,58 35,62 32,71 44,83 46,82 7,91 38,45 21,41 26,25 38,18 40,13 40,4 50,7 64,41 94,2 99,37 84,74 78,87 76,83 69,68 58,64 60,71 71,58 69,54 67,54 62,25 62,22 60,18 54,24 42,
44 35,58 35,13 40,18 40,25 38,24 42,4 50,18 54,22 60,25 62,7 64,2 99,37 84,41 94,74 78,71 71,64 60,54 67,58 69,54 62,71 44,62 32,82 7,91 38,83 46,83 69,87 76,68 58,45 21,41 26,
44 35,58 35,13 40,18 40,25 38,24 42,4 50,18 54,22 60,25 62,7 64,2 99,37 84,41 94,74 78,71 71,64 60,54 67,58 69,54 62,71 44,62 32,82 7,91 38,83 46,83 69,87 76,68 58,45 21,41 26,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
25 62,22 60,18 54,18 40,25 38,24 42,4 50,13 40,7 64,2 99,41 94,37 84,54 62,41 26,45 21,44 35,58 35,62 32,82 7,71 44,91 38,83 46,64 60,68 58,58 69,71 71,83 69,87 76,74 78,54 67,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
54 67,54 62,58 69,71 71,68 58,64 60,44 35,18 54,22 60,25 62,37 84,41 94,2 99,7 64,4 50,13 40,18 40,25 38,24 42,41 26,45 21,71 44,58 35,62 32,82 7,91 38,83 46,83 69,87 76,74 78,
