2 99,41 26,44 35,54 67,54 62,18 54,18 40,87 76,71 71,71 44,68 58,91 38,24 42,13 40,25 38,7 64,22 60,58 69,37 84,25 62,4 50,82 7,74 78,64 60,83 69,58 35,83 46,62 32,45 21,41 94,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
82 7,62 32,71 44,83 46,91 38,87 76,74 78,83 69,54 67,18 54,4 50,13 40,24 42,25 38,18 40,22 60,25 62,7 64,2 99,41 94,37 84,54 62,58 69,71 71,64 60,68 58,58 35,44 35,41 26,45 21,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
44 35,58 35,62 32,71 44,83 46,91 38,82 7,87 76,83 69,74 78,71 71,54 67,54 62,58 69,68 58,64 60,45 21,41 26,25 38,24 42,18 40,13 40,18 54,25 62,22 60,4 50,7 64,2 99,37 84,41 94,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
54 62,58 69,74 78,87 76,83 69,71 71,64 60,68 58,25 62,22 60,18 54,24 42,18 40,41 26,45 21,44 35,58 35,71 44,91 38,83 46,82 7,62 32,25 38,13 40,4 50,7 64,2 99,41 94,37 84,54 67,
87 76,83 69,64 60,44 35,24 42,25 38,18 40,13 40,4 50,18 54,25 62,7 64,22 60,2 99,41 94,37 84,54 67,54 62,58 69,74 78,71 71,68 58,71 44,58 35,41 26,45 21,62 32,82 7,91 38,83 46,
87 76,83 69,64 60,44 35,24 42,25 38,18 40,13 40,4 50,18 54,25 62,7 64,22 60,2 99,41 94,37 84,54 67,54 62,58 69,74 78,71 71,68 58,71 44,58 35,41 26,45 21,62 32,82 7,91 38,83 46,
87 76,83 69,64 60,44 35,24 42,25 38,18 40,13 40,4 50,18 54,25 62,7 64,22 60,2 99,41 94,37 84,54 67,54 62,58 69,74 78,71 71,68 58,71 44,58 35,41 26,45 21,62 32,82 7,91 38,83 46,
87 76,83 69,64 60,44 35,24 42,25 38,18 40,13 40,4 50,18 54,25 62,7 64,22 60,2 99,41 94,37 84,54 67,54 62,58 69,74 78,71 71,68 58,71 44,58 35,41 26,45 21,62 32,82 7,91 38,83 46,
87 76,83 69,64 60,44 35,24 42,25 38,18 40,13 40,4 50,18 54,25 62,7 64,22 60,2 99,41 94,37 84,54 67,54 62,58 69,74 78,71 71,68 58,71 44,58 35,41 26,45 21,62 32,82 7,91 38,83 46,
87 76,83 69,64 60,44 35,24 42,25 38,18 40,13 40,4 50,18 54,25 62,7 64,22 60,2 99,41 94,37 84,54 67,54 62,58 69,74 78,71 71,68 58,71 44,58 35,41 26,45 21,62 32,82 7,91 38,83 46,
87 76,83 69,64 60,44 35,24 42,25 38,18 40,13 40,4 50,18 54,25 62,7 64,22 60,2 99,41 94,37 84,54 67,54 62,58 69,74 78,71 71,68 58,71 44,58 35,41 26,45 21,62 32,82 7,91 38,83 46,
54 67,64 60,83 69,87 76,74 78,83 46,91 38,82 7,71 44,62 32,58 35,44 35,41 26,45 21,68 58,71 71,58 69,54 62,25 62,22 60,24 42,25 38,18 40,13 40,4 50,18 54,7 64,2 99,37 84,41 94,
54 67,64 60,83 69,87 76,74 78,83 46,91 38,82 7,71 44,62 32,58 35,44 35,41 26,45 21,68 58,71 71,58 69,54 62,25 62,22 60,24 42,25 38,18 40,13 40,4 50,18 54,7 64,2 99,37 84,41 94,
54 67,64 60,83 69,87 76,74 78,83 46,91 38,82 7,71 44,62 32,58 35,44 35,41 26,45 21,68 58,71 71,58 69,54 62,25 62,22 60,24 42,25 38,18 40,13 40,4 50,18 54,7 64,2 99,37 84,41 94,
54 67,64 60,83 69,87 76,74 78,83 46,91 38,82 7,71 44,62 32,58 35,44 35,41 26,45 21,68 58,71 71,58 69,54 62,25 62,22 60,24 42,25 38,18 40,13 40,4 50,18 54,7 64,2 99,37 84,41 94,
54 67,64 60,83 69,87 76,74 78,83 46,91 38,82 7,71 44,62 32,58 35,44 35,41 26,45 21,68 58,71 71,58 69,54 62,25 62,22 60,24 42,25 38,18 40,13 40,4 50,18 54,7 64,2 99,37 84,41 94,
