54 62,83 46,91 38,64 60,71 44,44 35,74 78,71 71,68 58,83 69,54 67,45 21,58 35,82 7,37 84,13 40,25 38,2 99,18 40,41 26,24 42,22 60,18 54,58 69,87 76,62 32,41 94,4 50,25 62,7 64,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
71 71,74 78,58 69,54 67,24 42,25 38,44 35,82 7,45 21,41 26,18 40,13 40,4 50,18 54,25 62,22 60,7 64,2 99,41 94,37 84,54 62,62 32,58 35,71 44,91 38,83 46,64 60,68 58,83 69,87 76,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
44 35,58 35,62 32,82 7,83 46,91 38,71 44,68 58,64 60,54 62,37 84,54 67,71 71,74 78,87 76,83 69,58 69,41 94,2 99,7 64,18 54,22 60,25 62,4 50,13 40,18 40,24 42,25 38,41 26,45 21,
45 21,41 26,44 35,58 35,62 32,71 44,68 58,71 71,83 69,87 76,74 78,37 84,41 94,2 99,7 64,4 50,18 54,13 40,18 40,25 38,24 42,22 60,25 62,54 62,58 69,54 67,64 60,83 46,91 38,82 7,
45 21,41 26,44 35,58 35,62 32,71 44,68 58,71 71,83 69,87 76,74 78,37 84,41 94,2 99,7 64,4 50,18 54,13 40,18 40,25 38,24 42,22 60,25 62,54 62,58 69,54 67,64 60,83 46,91 38,82 7,
45 21,41 26,44 35,58 35,62 32,71 44,68 58,71 71,83 69,87 76,74 78,37 84,41 94,2 99,7 64,4 50,18 54,13 40,18 40,25 38,24 42,22 60,25 62,54 62,58 69,54 67,64 60,83 46,91 38,82 7,
45 21,41 26,44 35,58 35,62 32,71 44,68 58,71 71,83 69,87 76,74 78,37 84,41 94,2 99,7 64,4 50,18 54,13 40,18 40,25 38,24 42,22 60,25 62,54 62,58 69,54 67,64 60,83 46,91 38,82 7,
