37 84,74 78,25 38,41 26,18 54,24 42,45 21,82 7,91 38,54 62,22 60,68 58,18 40,7 64,4 50,64 60,54 67,83 46,87 76,25 62,41 94,2 99,13 40,58 69,71 44,58 35,44 35,62 32,83 69,71 71,
74 78,71 71,87 76,83 69,68 58,64 60,54 62,41 26,45 21,82 7,91 38,83 46,71 44,62 32,58 35,44 35,25 38,18 40,22 60,25 62,7 64,18 54,4 50,13 40,24 42,54 67,58 69,2 99,37 84,41 94,
7 64,2 99,41 94,37 84,54 62,54 67,58 69,64 60,68 58,74 78,71 71,87 76,83 69,83 46,91 38,82 7,62 32,58 35,71 44,24 42,4 50,25 38,13 40,18 40,18 54,45 21,41 26,44 35,25 62,22 60,
7 64,2 99,41 94,37 84,54 62,54 67,58 69,64 60,68 58,74 78,71 71,87 76,83 69,83 46,91 38,82 7,62 32,58 35,71 44,24 42,4 50,25 38,13 40,18 40,18 54,45 21,41 26,44 35,25 62,22 60,
7 64,2 99,41 94,37 84,54 62,54 67,58 69,64 60,68 58,74 78,71 71,87 76,83 69,83 46,91 38,82 7,62 32,58 35,71 44,24 42,4 50,25 38,13 40,18 40,18 54,45 21,41 26,44 35,25 62,22 60,
7 64,2 99,41 94,37 84,54 62,54 67,58 69,64 60,68 58,74 78,71 71,87 76,83 69,83 46,91 38,82 7,62 32,58 35,71 44,24 42,4 50,25 38,13 40,18 40,18 54,45 21,41 26,44 35,25 62,22 60,
7 64,2 99,41 94,37 84,54 62,54 67,58 69,64 60,68 58,74 78,71 71,87 76,83 69,83 46,91 38,82 7,62 32,58 35,71 44,24 42,4 50,25 38,13 40,18 40,18 54,45 21,41 26,44 35,25 62,22 60,
7 64,2 99,41 94,37 84,54 62,54 67,58 69,64 60,68 58,74 78,71 71,87 76,83 69,83 46,91 38,82 7,62 32,58 35,71 44,24 42,4 50,25 38,13 40,18 40,18 54,45 21,41 26,44 35,25 62,22 60,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
71 71,83 69,87 76,83 46,91 38,82 7,45 21,24 42,2 99,41 94,37 84,54 62,54 67,25 62,7 64,22 60,18 54,4 50,13 40,18 40,25 38,44 35,41 26,62 32,58 35,71 44,68 58,64 60,58 69,74 78,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
25 38,18 40,13 40,4 50,7 64,22 60,25 62,54 67,54 62,68 58,71 71,74 78,83 69,87 76,71 44,62 32,58 35,44 35,41 26,45 21,82 7,91 38,83 46,64 60,37 84,58 69,41 94,2 99,18 54,24 42,
54 67,64 60,68 58,83 46,82 7,71 44,91 38,58 35,62 32,45 21,41 26,44 35,25 38,18 40,24 42,13 40,4 50,7 64,25 62,18 54,22 60,2 99,37 84,41 94,74 78,87 76,71 71,83 69,58 69,54 62,
54 67,64 60,68 58,83 46,82 7,71 44,91 38,58 35,62 32,45 21,41 26,44 35,25 38,18 40,24 42,13 40,4 50,7 64,25 62,18 54,22 60,2 99,37 84,41 94,74 78,87 76,71 71,83 69,58 69,54 62,
54 67,64 60,68 58,83 46,82 7,71 44,91 38,58 35,62 32,45 21,41 26,44 35,25 38,18 40,24 42,13 40,4 50,7 64,25 62,18 54,22 60,2 99,37 84,41 94,74 78,87 76,71 71,83 69,58 69,54 62,
